Data,Hora,Objeto,Confiança
2025-03-07,17:56:39.384513,person,0.86
2025-03-07,17:56:39.384513,person,0.29
2025-03-07,17:56:39.384513,chair,0.44
2025-03-07,17:56:39.384513,chair,0.45
2025-03-07,17:56:39.384513,chair,0.45
2025-03-07,17:56:39.384513,chair,0.64
2025-03-07,17:56:39.384513,chair,0.64
2025-03-07,17:56:39.384513,chair,0.62
2025-03-07,17:56:39.384513,chair,0.70
2025-03-07,17:56:39.384513,chair,0.69
2025-03-07,17:56:39.384513,chair,0.68
2025-03-07,17:56:39.384513,chair,0.84
2025-03-07,17:56:39.384513,chair,0.84
2025-03-07,17:56:39.384513,chair,0.84
2025-03-07,17:56:39.384513,chair,0.24
2025-03-07,17:56:39.384513,chair,0.42
2025-03-07,17:56:39.384513,chair,0.44
2025-03-07,17:56:39.384513,diningtable,0.34
2025-03-07,17:56:39.384513,chair,0.85
2025-03-07,17:56:39.384513,person,0.67
2025-03-07,17:56:39.384513,person,0.66
2025-03-07,17:56:39.384513,person,0.97
2025-03-07,17:56:39.384513,person,0.97
2025-03-07,17:56:39.384513,person,0.78
2025-03-07,17:56:39.384513,chair,0.76
2025-03-07,17:56:39.384513,chair,0.23
2025-03-07,17:56:39.384513,chair,0.89
2025-03-07,17:56:39.587509,tvmonitor,0.24
2025-03-07,17:56:39.587509,tvmonitor,0.26
2025-03-07,17:56:39.587509,tvmonitor,0.28
2025-03-07,17:56:39.587509,chair,0.26
2025-03-07,17:56:39.587509,chair,0.34
2025-03-07,17:56:39.587509,chair,0.32
2025-03-07,17:56:39.587509,chair,0.21
2025-03-07,17:56:39.587509,chair,0.24
2025-03-07,17:56:39.587509,chair,0.24
2025-03-07,17:56:39.587509,chair,0.26
2025-03-07,17:56:39.587509,chair,0.27
2025-03-07,17:56:39.587509,chair,0.50
2025-03-07,17:56:39.587509,chair,0.49
2025-03-07,17:56:39.587509,chair,0.43
2025-03-07,17:56:39.587509,chair,0.25
2025-03-07,17:56:39.587509,chair,0.33
2025-03-07,17:56:39.587509,chair,0.32
2025-03-07,17:56:39.587509,chair,0.22
2025-03-07,17:56:39.587509,chair,0.25
2025-03-07,17:56:39.587509,chair,0.28
2025-03-07,17:56:39.587509,chair,0.23
2025-03-07,17:56:39.587509,chair,0.31
2025-03-07,17:56:39.587509,chair,0.30
2025-03-07,17:56:39.587509,chair,0.63
2025-03-07,17:56:39.587509,chair,0.67
2025-03-07,17:56:39.587509,chair,0.80
2025-03-07,17:56:39.587509,chair,0.30
2025-03-07,17:56:39.587509,tvmonitor,0.30
2025-03-07,17:56:39.587509,tvmonitor,0.22
2025-03-07,17:56:39.587509,chair,0.41
2025-03-07,17:56:39.587509,chair,0.29
2025-03-07,17:56:39.587509,chair,0.41
2025-03-07,17:56:39.587509,chair,0.40
2025-03-07,17:56:39.587509,chair,0.35
2025-03-07,17:56:39.587509,chair,0.68
2025-03-07,17:56:39.587509,chair,0.68
2025-03-07,17:56:39.587509,chair,0.64
2025-03-07,17:56:39.587509,chair,0.32
2025-03-07,17:56:39.587509,chair,0.30
2025-03-07,17:56:39.587509,chair,0.40
2025-03-07,17:56:39.587509,chair,0.41
2025-03-07,17:56:39.587509,chair,0.38
2025-03-07,17:56:39.587509,chair,0.95
2025-03-07,17:56:39.587509,chair,0.93
2025-03-07,17:56:39.587509,chair,0.88
2025-03-07,17:56:39.587509,chair,0.63
2025-03-07,17:56:39.587509,chair,0.62
2025-03-07,17:56:39.587509,chair,0.57
2025-03-07,17:56:39.587509,person,0.49
2025-03-07,17:56:39.587509,person,0.95
2025-03-07,17:56:39.587509,person,0.81
2025-03-07,17:56:39.587509,person,0.35
2025-03-07,17:56:39.587509,person,0.21
2025-03-07,17:56:39.587509,chair,0.47
2025-03-07,17:56:39.587509,chair,0.48
2025-03-07,17:56:39.587509,chair,0.48
2025-03-07,17:56:39.587509,chair,0.62
2025-03-07,17:56:39.587509,chair,0.63
2025-03-07,17:56:39.587509,chair,0.61
2025-03-07,17:56:39.587509,chair,0.68
2025-03-07,17:56:39.587509,chair,0.68
2025-03-07,17:56:39.587509,chair,0.67
2025-03-07,17:56:39.587509,chair,0.81
2025-03-07,17:56:39.587509,chair,0.81
2025-03-07,17:56:39.587509,chair,0.81
2025-03-07,17:56:39.587509,chair,0.45
2025-03-07,17:56:39.587509,chair,0.29
2025-03-07,17:56:39.587509,diningtable,0.29
2025-03-07,17:56:39.587509,chair,0.83
2025-03-07,17:56:39.587509,person,0.71
2025-03-07,17:56:39.587509,person,0.70
2025-03-07,17:56:39.587509,person,0.97
2025-03-07,17:56:39.587509,person,0.97
2025-03-07,17:56:39.587509,person,0.77
2025-03-07,17:56:39.587509,chair,0.77
2025-03-07,17:56:39.587509,chair,0.27
2025-03-07,17:56:39.587509,chair,0.86
2025-03-07,17:56:39.832351,chair,0.29
2025-03-07,17:56:39.832351,chair,0.34
2025-03-07,17:56:39.832351,chair,0.33
2025-03-07,17:56:39.832351,chair,0.25
2025-03-07,17:56:39.832351,chair,0.28
2025-03-07,17:56:39.832351,chair,0.31
2025-03-07,17:56:39.832351,chair,0.34
2025-03-07,17:56:39.832351,chair,0.35
2025-03-07,17:56:39.832351,chair,0.28
2025-03-07,17:56:39.832351,chair,0.27
2025-03-07,17:56:39.832351,chair,0.23
2025-03-07,17:56:39.832351,chair,0.37
2025-03-07,17:56:39.832351,chair,0.46
2025-03-07,17:56:39.832351,chair,0.43
2025-03-07,17:56:39.832351,chair,0.25
2025-03-07,17:56:39.832351,chair,0.23
2025-03-07,17:56:39.832351,chair,0.63
2025-03-07,17:56:39.832351,chair,0.55
2025-03-07,17:56:39.832351,chair,0.75
2025-03-07,17:56:39.832351,chair,0.44
2025-03-07,17:56:39.832351,chair,0.20
2025-03-07,17:56:39.832351,chair,0.31
2025-03-07,17:56:39.832351,chair,0.45
2025-03-07,17:56:39.832351,chair,0.43
2025-03-07,17:56:39.832351,chair,0.38
2025-03-07,17:56:39.832351,chair,0.23
2025-03-07,17:56:39.832351,chair,0.22
2025-03-07,17:56:39.832351,chair,0.24
2025-03-07,17:56:39.832351,chair,0.64
2025-03-07,17:56:39.832351,chair,0.64
2025-03-07,17:56:39.832351,chair,0.60
2025-03-07,17:56:39.832351,chair,0.23
2025-03-07,17:56:39.832351,chair,0.22
2025-03-07,17:56:39.832351,chair,0.45
2025-03-07,17:56:39.832351,chair,0.46
2025-03-07,17:56:39.832351,chair,0.41
2025-03-07,17:56:39.832351,diningtable,0.20
2025-03-07,17:56:39.832351,diningtable,0.20
2025-03-07,17:56:39.832351,chair,0.95
2025-03-07,17:56:39.832351,chair,0.94
2025-03-07,17:56:39.832351,chair,0.90
2025-03-07,17:56:39.832351,chair,0.43
2025-03-07,17:56:39.832351,chair,0.43
2025-03-07,17:56:39.832351,chair,0.40
2025-03-07,17:56:39.832351,person,0.60
2025-03-07,17:56:39.832351,person,0.95
2025-03-07,17:56:39.832351,person,0.77
2025-03-07,17:56:39.832351,person,0.34
2025-03-07,17:56:39.832351,chair,0.43
2025-03-07,17:56:39.832351,chair,0.44
2025-03-07,17:56:39.832351,chair,0.43
2025-03-07,17:56:39.832351,chair,0.65
2025-03-07,17:56:39.832351,chair,0.65
2025-03-07,17:56:39.832351,chair,0.63
2025-03-07,17:56:39.832351,chair,0.64
2025-03-07,17:56:39.832351,chair,0.63
2025-03-07,17:56:39.832351,chair,0.62
2025-03-07,17:56:39.832351,chair,0.84
2025-03-07,17:56:39.832351,chair,0.84
2025-03-07,17:56:39.832351,chair,0.83
2025-03-07,17:56:39.832351,chair,0.22
2025-03-07,17:56:39.832351,chair,0.43
2025-03-07,17:56:39.832351,chair,0.35
2025-03-07,17:56:39.832351,diningtable,0.31
2025-03-07,17:56:39.832351,chair,0.87
2025-03-07,17:56:39.832351,person,0.79
2025-03-07,17:56:39.832351,person,0.78
2025-03-07,17:56:39.832351,person,0.96
2025-03-07,17:56:39.832351,person,0.96
2025-03-07,17:56:39.832351,person,0.72
2025-03-07,17:56:39.832351,chair,0.73
2025-03-07,17:56:39.832351,chair,0.31
2025-03-07,17:56:39.832351,chair,0.86
2025-03-07,17:56:40.053296,chair,0.29
2025-03-07,17:56:40.053296,chair,0.34
2025-03-07,17:56:40.053296,chair,0.32
2025-03-07,17:56:40.053296,chair,0.21
2025-03-07,17:56:40.053296,chair,0.28
2025-03-07,17:56:40.053296,chair,0.30
2025-03-07,17:56:40.053296,chair,0.36
2025-03-07,17:56:40.053296,chair,0.36
2025-03-07,17:56:40.053296,chair,0.36
2025-03-07,17:56:40.053296,chair,0.36
2025-03-07,17:56:40.053296,chair,0.34
2025-03-07,17:56:40.053296,chair,0.29
2025-03-07,17:56:40.053296,chair,0.29
2025-03-07,17:56:40.053296,chair,0.37
2025-03-07,17:56:40.053296,chair,0.34
2025-03-07,17:56:40.053296,chair,0.28
2025-03-07,17:56:40.053296,chair,0.27
2025-03-07,17:56:40.053296,chair,0.67
2025-03-07,17:56:40.053296,chair,0.75
2025-03-07,17:56:40.053296,chair,0.38
2025-03-07,17:56:40.053296,chair,0.31
2025-03-07,17:56:40.053296,chair,0.56
2025-03-07,17:56:40.053296,chair,0.55
2025-03-07,17:56:40.053296,chair,0.51
2025-03-07,17:56:40.053296,chair,0.66
2025-03-07,17:56:40.053296,chair,0.67
2025-03-07,17:56:40.053296,chair,0.63
2025-03-07,17:56:40.053296,chair,0.57
2025-03-07,17:56:40.053296,chair,0.59
2025-03-07,17:56:40.053296,chair,0.57
2025-03-07,17:56:40.053296,diningtable,0.21
2025-03-07,17:56:40.053296,diningtable,0.22
2025-03-07,17:56:40.053296,diningtable,0.22
2025-03-07,17:56:40.053296,chair,0.94
2025-03-07,17:56:40.053296,chair,0.93
2025-03-07,17:56:40.053296,chair,0.91
2025-03-07,17:56:40.053296,chair,0.25
2025-03-07,17:56:40.053296,chair,0.25
2025-03-07,17:56:40.053296,chair,0.23
2025-03-07,17:56:40.053296,person,0.65
2025-03-07,17:56:40.053296,person,0.95
2025-03-07,17:56:40.053296,person,0.77
2025-03-07,17:56:40.053296,person,0.30
2025-03-07,17:56:40.053296,chair,0.35
2025-03-07,17:56:40.053296,chair,0.36
2025-03-07,17:56:40.053296,chair,0.35
2025-03-07,17:56:40.053296,chair,0.54
2025-03-07,17:56:40.053296,chair,0.54
2025-03-07,17:56:40.053296,chair,0.52
2025-03-07,17:56:40.053296,chair,0.57
2025-03-07,17:56:40.053296,chair,0.57
2025-03-07,17:56:40.053296,chair,0.55
2025-03-07,17:56:40.053296,chair,0.77
2025-03-07,17:56:40.053296,chair,0.78
2025-03-07,17:56:40.053296,chair,0.77
2025-03-07,17:56:40.053296,chair,0.41
2025-03-07,17:56:40.053296,chair,0.53
2025-03-07,17:56:40.053296,diningtable,0.34
2025-03-07,17:56:40.053296,chair,0.87
2025-03-07,17:56:40.053296,person,0.76
2025-03-07,17:56:40.053296,person,0.75
2025-03-07,17:56:40.053296,person,0.96
2025-03-07,17:56:40.053296,person,0.96
2025-03-07,17:56:40.053296,person,0.73
2025-03-07,17:56:40.053296,chair,0.66
2025-03-07,17:56:40.053296,chair,0.28
2025-03-07,17:56:40.053296,chair,0.81
2025-03-07,17:56:40.289799,chair,0.24
2025-03-07,17:56:40.289799,chair,0.27
2025-03-07,17:56:40.289799,chair,0.29
2025-03-07,17:56:40.289799,chair,0.27
2025-03-07,17:56:40.289799,chair,0.24
2025-03-07,17:56:40.289799,chair,0.20
2025-03-07,17:56:40.289799,chair,0.53
2025-03-07,17:56:40.289799,chair,0.50
2025-03-07,17:56:40.289799,chair,0.75
2025-03-07,17:56:40.289799,chair,0.20
2025-03-07,17:56:40.289799,laptop,0.20
2025-03-07,17:56:40.289799,chair,0.47
2025-03-07,17:56:40.289799,chair,0.46
2025-03-07,17:56:40.289799,chair,0.42
2025-03-07,17:56:40.289799,chair,0.25
2025-03-07,17:56:40.289799,chair,0.25
2025-03-07,17:56:40.289799,chair,0.26
2025-03-07,17:56:40.289799,chair,0.47
2025-03-07,17:56:40.289799,chair,0.46
2025-03-07,17:56:40.289799,chair,0.44
2025-03-07,17:56:40.289799,chair,0.23
2025-03-07,17:56:40.289799,chair,0.21
2025-03-07,17:56:40.289799,chair,0.30
2025-03-07,17:56:40.289799,chair,0.29
2025-03-07,17:56:40.289799,chair,0.28
2025-03-07,17:56:40.289799,chair,0.22
2025-03-07,17:56:40.289799,chair,0.23
2025-03-07,17:56:40.289799,chair,0.21
2025-03-07,17:56:40.289799,chair,0.95
2025-03-07,17:56:40.289799,chair,0.93
2025-03-07,17:56:40.289799,chair,0.89
2025-03-07,17:56:40.289799,chair,0.40
2025-03-07,17:56:40.289799,chair,0.40
2025-03-07,17:56:40.289799,chair,0.35
2025-03-07,17:56:40.289799,person,0.62
2025-03-07,17:56:40.289799,person,0.95
2025-03-07,17:56:40.289799,person,0.75
2025-03-07,17:56:40.289799,person,0.37
2025-03-07,17:56:40.289799,chair,0.39
2025-03-07,17:56:40.289799,chair,0.40
2025-03-07,17:56:40.289799,chair,0.39
2025-03-07,17:56:40.289799,chair,0.56
2025-03-07,17:56:40.289799,chair,0.56
2025-03-07,17:56:40.289799,chair,0.55
2025-03-07,17:56:40.289799,chair,0.62
2025-03-07,17:56:40.289799,chair,0.61
2025-03-07,17:56:40.289799,chair,0.59
2025-03-07,17:56:40.289799,chair,0.77
2025-03-07,17:56:40.289799,chair,0.77
2025-03-07,17:56:40.289799,chair,0.77
2025-03-07,17:56:40.289799,chair,0.45
2025-03-07,17:56:40.289799,chair,0.43
2025-03-07,17:56:40.289799,diningtable,0.24
2025-03-07,17:56:40.289799,chair,0.84
2025-03-07,17:56:40.289799,person,0.76
2025-03-07,17:56:40.289799,person,0.75
2025-03-07,17:56:40.289799,person,0.96
2025-03-07,17:56:40.289799,person,0.96
2025-03-07,17:56:40.289799,person,0.69
2025-03-07,17:56:40.289799,chair,0.71
2025-03-07,17:56:40.289799,chair,0.28
2025-03-07,17:56:40.289799,chair,0.81
2025-03-07,17:56:40.511450,chair,0.28
2025-03-07,17:56:40.511450,chair,0.33
2025-03-07,17:56:40.511450,chair,0.31
2025-03-07,17:56:40.511450,chair,0.24
2025-03-07,17:56:40.511450,chair,0.31
2025-03-07,17:56:40.511450,chair,0.34
2025-03-07,17:56:40.511450,chair,0.32
2025-03-07,17:56:40.511450,chair,0.33
2025-03-07,17:56:40.511450,chair,0.34
2025-03-07,17:56:40.511450,chair,0.47
2025-03-07,17:56:40.511450,chair,0.46
2025-03-07,17:56:40.511450,chair,0.41
2025-03-07,17:56:40.511450,chair,0.29
2025-03-07,17:56:40.511450,chair,0.36
2025-03-07,17:56:40.511450,chair,0.34
2025-03-07,17:56:40.511450,chair,0.21
2025-03-07,17:56:40.511450,chair,0.24
2025-03-07,17:56:40.511450,chair,0.32
2025-03-07,17:56:40.511450,chair,0.71
2025-03-07,17:56:40.511450,chair,0.50
2025-03-07,17:56:40.511450,chair,0.73
2025-03-07,17:56:40.511450,chair,0.42
2025-03-07,17:56:40.511450,chair,0.34
2025-03-07,17:56:40.511450,chair,0.60
2025-03-07,17:56:40.511450,chair,0.59
2025-03-07,17:56:40.511450,chair,0.53
2025-03-07,17:56:40.511450,chair,0.23
2025-03-07,17:56:40.511450,chair,0.22
2025-03-07,17:56:40.511450,chair,0.23
2025-03-07,17:56:40.511450,chair,0.24
2025-03-07,17:56:40.511450,chair,0.24
2025-03-07,17:56:40.511450,chair,0.24
2025-03-07,17:56:40.511450,chair,0.49
2025-03-07,17:56:40.511450,chair,0.49
2025-03-07,17:56:40.511450,chair,0.45
2025-03-07,17:56:40.511450,chair,0.30
2025-03-07,17:56:40.511450,chair,0.29
2025-03-07,17:56:40.511450,chair,0.28
2025-03-07,17:56:40.511450,chair,0.41
2025-03-07,17:56:40.511450,chair,0.41
2025-03-07,17:56:40.511450,chair,0.38
2025-03-07,17:56:40.511450,chair,0.93
2025-03-07,17:56:40.511450,chair,0.92
2025-03-07,17:56:40.511450,chair,0.86
2025-03-07,17:56:40.511450,chair,0.35
2025-03-07,17:56:40.511450,chair,0.35
2025-03-07,17:56:40.511450,chair,0.30
2025-03-07,17:56:40.511450,person,0.48
2025-03-07,17:56:40.511450,person,0.93
2025-03-07,17:56:40.511450,person,0.85
2025-03-07,17:56:40.511450,person,0.29
2025-03-07,17:56:40.511450,chair,0.29
2025-03-07,17:56:40.511450,chair,0.29
2025-03-07,17:56:40.511450,chair,0.29
2025-03-07,17:56:40.511450,chair,0.47
2025-03-07,17:56:40.511450,chair,0.47
2025-03-07,17:56:40.511450,chair,0.46
2025-03-07,17:56:40.511450,chair,0.50
2025-03-07,17:56:40.511450,chair,0.49
2025-03-07,17:56:40.511450,chair,0.48
2025-03-07,17:56:40.511450,chair,0.71
2025-03-07,17:56:40.511450,chair,0.71
2025-03-07,17:56:40.511450,chair,0.71
2025-03-07,17:56:40.511450,chair,0.28
2025-03-07,17:56:40.511450,chair,0.40
2025-03-07,17:56:40.511450,chair,0.53
2025-03-07,17:56:40.511450,diningtable,0.29
2025-03-07,17:56:40.511450,chair,0.81
2025-03-07,17:56:40.511450,person,0.66
2025-03-07,17:56:40.511450,person,0.65
2025-03-07,17:56:40.511450,person,0.96
2025-03-07,17:56:40.511450,person,0.96
2025-03-07,17:56:40.511450,person,0.76
2025-03-07,17:56:40.511450,chair,0.60
2025-03-07,17:56:40.511450,chair,0.26
2025-03-07,17:56:40.511450,chair,0.75
2025-03-07,17:56:40.744736,chair,0.22
2025-03-07,17:56:40.744736,chair,0.24
2025-03-07,17:56:40.744736,chair,0.22
2025-03-07,17:56:40.744736,chair,0.29
2025-03-07,17:56:40.744736,chair,0.36
2025-03-07,17:56:40.744736,chair,0.40
2025-03-07,17:56:40.744736,chair,0.39
2025-03-07,17:56:40.744736,chair,0.40
2025-03-07,17:56:40.744736,chair,0.41
2025-03-07,17:56:40.744736,chair,0.41
2025-03-07,17:56:40.744736,chair,0.39
2025-03-07,17:56:40.744736,chair,0.35
2025-03-07,17:56:40.744736,chair,0.29
2025-03-07,17:56:40.744736,chair,0.37
2025-03-07,17:56:40.744736,chair,0.34
2025-03-07,17:56:40.744736,chair,0.24
2025-03-07,17:56:40.744736,chair,0.69
2025-03-07,17:56:40.744736,chair,0.72
2025-03-07,17:56:40.744736,chair,0.82
2025-03-07,17:56:40.744736,chair,0.30
2025-03-07,17:56:40.744736,refrigerator,0.26
2025-03-07,17:56:40.744736,refrigerator,0.26
2025-03-07,17:56:40.744736,refrigerator,0.24
2025-03-07,17:56:40.744736,chair,0.34
2025-03-07,17:56:40.744736,chair,0.41
2025-03-07,17:56:40.744736,chair,0.22
2025-03-07,17:56:40.744736,chair,0.54
2025-03-07,17:56:40.744736,chair,0.53
2025-03-07,17:56:40.744736,chair,0.50
2025-03-07,17:56:40.744736,chair,0.22
2025-03-07,17:56:40.744736,chair,0.22
2025-03-07,17:56:40.744736,chair,0.23
2025-03-07,17:56:40.744736,chair,0.29
2025-03-07,17:56:40.744736,chair,0.29
2025-03-07,17:56:40.744736,chair,0.29
2025-03-07,17:56:40.744736,chair,0.51
2025-03-07,17:56:40.744736,chair,0.50
2025-03-07,17:56:40.744736,chair,0.48
2025-03-07,17:56:40.744736,chair,0.37
2025-03-07,17:56:40.744736,chair,0.35
2025-03-07,17:56:40.744736,chair,0.34
2025-03-07,17:56:40.744736,chair,0.32
2025-03-07,17:56:40.744736,chair,0.33
2025-03-07,17:56:40.744736,chair,0.30
2025-03-07,17:56:40.744736,chair,0.95
2025-03-07,17:56:40.744736,chair,0.94
2025-03-07,17:56:40.744736,chair,0.88
2025-03-07,17:56:40.744736,chair,0.68
2025-03-07,17:56:40.744736,chair,0.67
2025-03-07,17:56:40.744736,chair,0.61
2025-03-07,17:56:40.744736,person,0.58
2025-03-07,17:56:40.744736,person,0.94
2025-03-07,17:56:40.744736,person,0.81
2025-03-07,17:56:40.744736,person,0.39
2025-03-07,17:56:40.744736,person,0.22
2025-03-07,17:56:40.744736,chair,0.34
2025-03-07,17:56:40.744736,chair,0.35
2025-03-07,17:56:40.744736,chair,0.34
2025-03-07,17:56:40.744736,chair,0.51
2025-03-07,17:56:40.744736,chair,0.51
2025-03-07,17:56:40.744736,chair,0.50
2025-03-07,17:56:40.744736,chair,0.53
2025-03-07,17:56:40.744736,chair,0.53
2025-03-07,17:56:40.744736,chair,0.51
2025-03-07,17:56:40.744736,chair,0.72
2025-03-07,17:56:40.744736,chair,0.72
2025-03-07,17:56:40.744736,chair,0.71
2025-03-07,17:56:40.744736,refrigerator,0.27
2025-03-07,17:56:40.744736,chair,0.23
2025-03-07,17:56:40.744736,chair,0.48
2025-03-07,17:56:40.744736,chair,0.49
2025-03-07,17:56:40.744736,diningtable,0.24
2025-03-07,17:56:40.744736,chair,0.86
2025-03-07,17:56:40.744736,person,0.76
2025-03-07,17:56:40.744736,person,0.75
2025-03-07,17:56:40.744736,person,0.96
2025-03-07,17:56:40.744736,person,0.96
2025-03-07,17:56:40.744736,person,0.77
2025-03-07,17:56:40.744736,chair,0.64
2025-03-07,17:56:40.744736,chair,0.26
2025-03-07,17:56:40.744736,chair,0.77
2025-03-07,17:56:41.005337,chair,0.37
2025-03-07,17:56:41.005337,chair,0.42
2025-03-07,17:56:41.005337,chair,0.41
2025-03-07,17:56:41.005337,chair,0.21
2025-03-07,17:56:41.005337,chair,0.26
2025-03-07,17:56:41.005337,chair,0.30
2025-03-07,17:56:41.005337,chair,0.26
2025-03-07,17:56:41.005337,chair,0.29
2025-03-07,17:56:41.005337,chair,0.31
2025-03-07,17:56:41.005337,chair,0.54
2025-03-07,17:56:41.005337,chair,0.53
2025-03-07,17:56:41.005337,chair,0.47
2025-03-07,17:56:41.005337,chair,0.32
2025-03-07,17:56:41.005337,chair,0.40
2025-03-07,17:56:41.005337,chair,0.37
2025-03-07,17:56:41.005337,chair,0.21
2025-03-07,17:56:41.005337,chair,0.20
2025-03-07,17:56:41.005337,chair,0.27
2025-03-07,17:56:41.005337,chair,0.72
2025-03-07,17:56:41.005337,chair,0.50
2025-03-07,17:56:41.005337,chair,0.82
2025-03-07,17:56:41.005337,chair,0.44
2025-03-07,17:56:41.005337,chair,0.36
2025-03-07,17:56:41.005337,chair,0.51
2025-03-07,17:56:41.005337,chair,0.50
2025-03-07,17:56:41.005337,chair,0.44
2025-03-07,17:56:41.005337,chair,0.32
2025-03-07,17:56:41.005337,chair,0.32
2025-03-07,17:56:41.005337,chair,0.33
2025-03-07,17:56:41.005337,chair,0.33
2025-03-07,17:56:41.005337,chair,0.33
2025-03-07,17:56:41.005337,chair,0.30
2025-03-07,17:56:41.005337,chair,0.36
2025-03-07,17:56:41.005337,chair,0.34
2025-03-07,17:56:41.005337,chair,0.34
2025-03-07,17:56:41.005337,chair,0.30
2025-03-07,17:56:41.005337,chair,0.31
2025-03-07,17:56:41.005337,chair,0.25
2025-03-07,17:56:41.005337,chair,0.96
2025-03-07,17:56:41.005337,chair,0.95
2025-03-07,17:56:41.005337,chair,0.92
2025-03-07,17:56:41.005337,chair,0.37
2025-03-07,17:56:41.005337,chair,0.37
2025-03-07,17:56:41.005337,chair,0.32
2025-03-07,17:56:41.005337,person,0.45
2025-03-07,17:56:41.005337,person,0.91
2025-03-07,17:56:41.005337,person,0.76
2025-03-07,17:56:41.005337,person,0.29
2025-03-07,17:56:41.005337,person,0.21
2025-03-07,17:56:41.005337,chair,0.38
2025-03-07,17:56:41.005337,chair,0.39
2025-03-07,17:56:41.005337,chair,0.38
2025-03-07,17:56:41.005337,chair,0.56
2025-03-07,17:56:41.005337,chair,0.56
2025-03-07,17:56:41.005337,chair,0.54
2025-03-07,17:56:41.005337,chair,0.58
2025-03-07,17:56:41.005337,chair,0.58
2025-03-07,17:56:41.005337,chair,0.56
2025-03-07,17:56:41.005337,chair,0.76
2025-03-07,17:56:41.005337,chair,0.76
2025-03-07,17:56:41.005337,chair,0.75
2025-03-07,17:56:41.005337,chair,0.46
2025-03-07,17:56:41.005337,chair,0.49
2025-03-07,17:56:41.005337,diningtable,0.31
2025-03-07,17:56:41.005337,chair,0.89
2025-03-07,17:56:41.005337,person,0.62
2025-03-07,17:56:41.005337,person,0.61
2025-03-07,17:56:41.005337,person,0.96
2025-03-07,17:56:41.005337,person,0.96
2025-03-07,17:56:41.005337,person,0.76
2025-03-07,17:56:41.005337,chair,0.69
2025-03-07,17:56:41.005337,chair,0.32
2025-03-07,17:56:41.005337,chair,0.81
2025-03-07,17:56:41.256185,chair,0.34
2025-03-07,17:56:41.256185,chair,0.40
2025-03-07,17:56:41.256185,chair,0.37
2025-03-07,17:56:41.256185,chair,0.22
2025-03-07,17:56:41.256185,chair,0.28
2025-03-07,17:56:41.256185,chair,0.30
2025-03-07,17:56:41.256185,chair,0.30
2025-03-07,17:56:41.256185,chair,0.31
2025-03-07,17:56:41.256185,chair,0.31
2025-03-07,17:56:41.256185,chair,0.41
2025-03-07,17:56:41.256185,chair,0.40
2025-03-07,17:56:41.256185,chair,0.34
2025-03-07,17:56:41.256185,chair,0.25
2025-03-07,17:56:41.256185,chair,0.23
2025-03-07,17:56:41.256185,chair,0.26
2025-03-07,17:56:41.256185,chair,0.23
2025-03-07,17:56:41.256185,chair,0.20
2025-03-07,17:56:41.256185,chair,0.64
2025-03-07,17:56:41.256185,chair,0.37
2025-03-07,17:56:41.256185,chair,0.73
2025-03-07,17:56:41.256185,chair,0.41
2025-03-07,17:56:41.256185,chair,0.33
2025-03-07,17:56:41.256185,chair,0.53
2025-03-07,17:56:41.256185,chair,0.51
2025-03-07,17:56:41.256185,chair,0.45
2025-03-07,17:56:41.256185,chair,0.28
2025-03-07,17:56:41.256185,chair,0.27
2025-03-07,17:56:41.256185,chair,0.28
2025-03-07,17:56:41.256185,chair,0.41
2025-03-07,17:56:41.256185,chair,0.40
2025-03-07,17:56:41.256185,chair,0.37
2025-03-07,17:56:41.256185,chair,0.38
2025-03-07,17:56:41.256185,chair,0.36
2025-03-07,17:56:41.256185,chair,0.35
2025-03-07,17:56:41.256185,chair,0.27
2025-03-07,17:56:41.256185,chair,0.28
2025-03-07,17:56:41.256185,chair,0.24
2025-03-07,17:56:41.256185,diningtable,0.20
2025-03-07,17:56:41.256185,diningtable,0.21
2025-03-07,17:56:41.256185,chair,0.95
2025-03-07,17:56:41.256185,chair,0.95
2025-03-07,17:56:41.256185,chair,0.92
2025-03-07,17:56:41.256185,chair,0.29
2025-03-07,17:56:41.256185,chair,0.29
2025-03-07,17:56:41.256185,chair,0.26
2025-03-07,17:56:41.256185,person,0.55
2025-03-07,17:56:41.256185,person,0.94
2025-03-07,17:56:41.256185,person,0.79
2025-03-07,17:56:41.256185,person,0.36
2025-03-07,17:56:41.256185,person,0.21
2025-03-07,17:56:41.256185,chair,0.42
2025-03-07,17:56:41.256185,chair,0.42
2025-03-07,17:56:41.256185,chair,0.42
2025-03-07,17:56:41.256185,chair,0.59
2025-03-07,17:56:41.256185,chair,0.59
2025-03-07,17:56:41.256185,chair,0.58
2025-03-07,17:56:41.256185,chair,0.65
2025-03-07,17:56:41.256185,chair,0.64
2025-03-07,17:56:41.256185,chair,0.63
2025-03-07,17:56:41.256185,chair,0.81
2025-03-07,17:56:41.256185,chair,0.81
2025-03-07,17:56:41.256185,chair,0.81
2025-03-07,17:56:41.256185,chair,0.46
2025-03-07,17:56:41.256185,chair,0.49
2025-03-07,17:56:41.256185,diningtable,0.32
2025-03-07,17:56:41.256185,chair,0.88
2025-03-07,17:56:41.256185,person,0.70
2025-03-07,17:56:41.256185,person,0.69
2025-03-07,17:56:41.256185,person,0.96
2025-03-07,17:56:41.256185,person,0.96
2025-03-07,17:56:41.256185,person,0.74
2025-03-07,17:56:41.256185,chair,0.74
